=== BECKHOFF SPS VARIABLEN ===

Name: FTF_LINEAR_MOVE.A_BDONE                                      | Typ: BOOL
Name: FTF_LINEAR_MOVE.A_BFAIL                                      | Typ: BOOL
Name: FTF_LINEAR_MOVE.E_BRESET                                     | Typ: BOOL
Name: FTF_LINEAR_MOVE.E_BTRIGGER                                   | Typ: BOOL
Name: FTF_LINEAR_MOVE.E_LRRELATIVE_GOAL                            | Typ: LREAL
Name: FTF_LINEAR_MOVE.E_LRVELO                                     | Typ: LREAL
Name: FTF_LINEAR_MOVE.ISTEP                                        | Typ: INT16
Name: FTF_LINEAR_MOVE.L_MOVE                                       | Typ: BOOL
Name: FTS_HMI.CURR_VELO                                            | Typ: LREAL
Name: FTS_HMI.E_ENABLE                                             | Typ: BOOL
Name: FTS_HMI.E_HAND_BW                                            | Typ: BOOL
Name: FTS_HMI.E_HAND_FW                                            | Typ: BOOL
Name: FTS_HMI.E_HAND_LEFT                                          | Typ: BOOL
Name: FTS_HMI.E_HAND_RIGHT                                         | Typ: BOOL
Name: FTS_HMI.E_NEW_VELO                                           | Typ: LREAL
Name: FTS_HMI.E_RELATIVE_GOAL                                      | Typ: LREAL
Name: FTS_HMI.E_RESET                                              | Typ: BOOL
Name: FTS_HMI.E_SET_POS_0                                          | Typ: BOOL
Name: FTS_HMI.E_SQUARE_WAIT                                        | Typ: BOOL
Name: FTS_HMI.E_START_RELATIVE                                     | Typ: BOOL
Name: FTS_HMI.E_START_SQUARE                                       | Typ: BOOL
Name: FTS_HMI.E_STOP                                               | Typ: BOOL
Name: FTS_HMI.L_DISTANCE                                           | Typ: LREAL
Name: FTS_HMI.L_REPEAT                                             | Typ: INT16
Name: FTS_HMI.L_SQUARETURN_CW                                      | Typ: BOOL
Name: FTS_HMI.L_STEP_SQUARE                                        | Typ: INT16
Name: FTS_HMI.R_IMP_KM                                             | Typ: R_TRIG
Name: FTS_HMI.SQUARETURN90                                         | Typ: LREAL
Name: FTS_HMI.TON_WAIT                                             | Typ: TON
Name: FTS_HMI.TURNCCW                                              | Typ: BOOL
Name: FTS_HMI.TURNCW                                               | Typ: BOOL
Name: FTS_HMI.TURNVALUE                                            | Typ: LREAL
Name: FTS_HMI.TURNVELOCITY                                         | Typ: LREAL
Name: GET_TIME_DATE.A_BUSY                                         | Typ: BOOL
Name: GET_TIME_DATE.A_INIT_DONE                                    | Typ: BOOL
Name: GET_TIME_DATE.EA_ST_TIME_DATE                                | Typ: ST_TIME_DATE (VAR_IN_OUT)
Name: GET_TIME_DATE.GET_TIME                                       | Typ: NT_GETTIME
Name: GET_TIME_DATE.L_WSEC                                         | Typ: WORD
Name: GET_TIME_DATE.STEP                                           | Typ: INT16
Name: GET_TIME_DATE.TON_MSEC                                       | Typ: TON
Name: HMI_SERVOS.A_BTB                                             | Typ: BOOL
Name: HMI_SERVOS.A_DISABLED                                        | Typ: BOOL
Name: HMI_SERVOS.A_ENDLESS_ACTIVE                                  | Typ: BOOL
Name: HMI_SERVOS.A_FEHLERCODE                                      | Typ: UDINT
Name: HMI_SERVOS.A_INDEX                                           | Typ: INT16
Name: HMI_SERVOS.A_ISTPOSITION                                     | Typ: REAL
Name: HMI_SERVOS.A_IST_VELOCITY                                    | Typ: REAL
Name: HMI_SERVOS.CURRENT_VELOCITY                                  | Typ: LREAL
Name: HMI_SERVOS.E_BUTTON_LINKS                                    | Typ: R_TRIG
Name: HMI_SERVOS.E_BUTTON_RECHTS                                   | Typ: R_TRIG
Name: HMI_SERVOS.E_JOG_BWD                                         | Typ: BOOL
Name: HMI_SERVOS.E_JOG_FWD                                         | Typ: BOOL
Name: HMI_SERVOS.E_MOVE_PARAM                                      | Typ: ST_SERVO_MOVE_PARAM
Name: HMI_SERVOS.E_POS_OFFSET                                      | Typ: LREAL
Name: HMI_SERVOS.E_RESET                                           | Typ: BOOL
Name: HMI_SERVOS.E_SET_POS                                         | Typ: BOOL
Name: HMI_SERVOS.E_SOLLPOSITION                                    | Typ: REAL
Name: HMI_SERVOS.E_START_ABSOLUT                                   | Typ: BOOL
Name: HMI_SERVOS.E_START_ENDLESS                                   | Typ: BOOL
Name: HMI_SERVOS.E_STOP                                            | Typ: BOOL
Name: HMI_SERVOS.SNAME                                             | Typ: STRING(80)
Name: HUBTEST_2_MOTOREN.A_BTB_L                                    | Typ: BOOL
Name: HUBTEST_2_MOTOREN.A_BTB_R                                    | Typ: BOOL
Name: HUBTEST_2_MOTOREN.A_DISABLED                                 | Typ: BOOL
Name: HUBTEST_2_MOTOREN.A_FEHLERCODE                               | Typ: UDINT
Name: HUBTEST_2_MOTOREN.A_HUB1_ENTKOPPELT                          | Typ: BOOL
Name: HUBTEST_2_MOTOREN.A_HUB1_GEKOPPELT                           | Typ: BOOL
Name: HUBTEST_2_MOTOREN.A_HUB2_ENTKOPPELT                          | Typ: BOOL
Name: HUBTEST_2_MOTOREN.A_HUB2_GEKOPPELT                           | Typ: BOOL
Name: HUBTEST_2_MOTOREN.A_ISTPOSITION_L                            | Typ: REAL
Name: HUBTEST_2_MOTOREN.A_ISTPOSITION_R                            | Typ: REAL
Name: HUBTEST_2_MOTOREN.A_IST_TORQUE_L                             | Typ: INT16
Name: HUBTEST_2_MOTOREN.A_IST_TORQUE_R                             | Typ: INT16
Name: HUBTEST_2_MOTOREN.A_IST_VELOCITY_L                           | Typ: REAL
Name: HUBTEST_2_MOTOREN.A_IST_VELOCITY_R                           | Typ: REAL
Name: HUBTEST_2_MOTOREN.A_SERVOS_SYNCHRON                          | Typ: BOOL
Name: HUBTEST_2_MOTOREN.A_TORQUE_L                                 | Typ: REAL
Name: HUBTEST_2_MOTOREN.A_TORQUE_R                                 | Typ: REAL
Name: HUBTEST_2_MOTOREN.CURRENT_VELOCITY                           | Typ: LREAL
Name: HUBTEST_2_MOTOREN.E_ANWAHL_HUB                               | Typ: BOOL
Name: HUBTEST_2_MOTOREN.E_ANWAHL_HUB2                              | Typ: BOOL
Name: HUBTEST_2_MOTOREN.E_AUTOMATIK                                | Typ: BOOL
Name: HUBTEST_2_MOTOREN.E_JOG_BWD                                  | Typ: BOOL
Name: HUBTEST_2_MOTOREN.E_JOG_FWD                                  | Typ: BOOL
Name: HUBTEST_2_MOTOREN.E_KOPPELN                                  | Typ: BOOL
Name: HUBTEST_2_MOTOREN.E_POS_OFFSET_L                             | Typ: LREAL
Name: HUBTEST_2_MOTOREN.E_POS_OFFSET_R                             | Typ: LREAL
Name: HUBTEST_2_MOTOREN.E_SETPOS_L                                 | Typ: BOOL
Name: HUBTEST_2_MOTOREN.E_SETPOS_R                                 | Typ: BOOL
Name: HUBTEST_2_MOTOREN.E_STOP                                     | Typ: BOOL
Name: HUBTEST_2_MOTOREN.E_SYNC_SERVOS                              | Typ: BOOL
Name: HUBTEST_2_MOTOREN.E_VELOCITY                                 | Typ: LREAL
Name: HUBTEST_2_MOTOREN.E_ZIELFAHRT                                | Typ: BOOL
Name: HUBTEST_2_MOTOREN.E_ZIELPOS                                  | Typ: LREAL
Name: HUBTEST_2_MOTOREN.L_ZIELFAHRT                                | Typ: BOOL
Name: HUBTEST_2_MOTOREN.L_ZIELPOS                                  | Typ: LREAL
Name: HUBTEST_2_MOTOREN.PAUSENZEIT                                 | Typ: TIME
Name: HUBTEST_2_MOTOREN.STEP                                       | Typ: INT16
Name: HUBTEST_2_MOTOREN.TON_PAUSE                                  | Typ: TON
Name: LEUCHTMELDER.A_AMPEL_GELB                                    | Typ: BOOL
Name: LEUCHTMELDER.A_AMPEL_GRUEN                                   | Typ: BOOL
Name: LEUCHTMELDER.A_AMPEL_ROT                                     | Typ: BOOL
Name: LEUCHTMELDER.A_RGB_BLUE                                      | Typ: BOOL
Name: LEUCHTMELDER.A_RGB_GREEN                                     | Typ: BOOL
Name: LEUCHTMELDER.A_RGB_RED                                       | Typ: BOOL
Name: LEUCHTMELDER.BLINKCODE_MANUELL                               | Typ: FB_BLINKSEQUENZ
Name: LEUCHTMELDER.FEHLERCODE_GELB                                 | Typ: FB_BLINKSEQUENZ
Name: LEUCHTMELDER.FEHLERCODE_GRUEN                                | Typ: FB_BLINKSEQUENZ
Name: LEUCHTMELDER.FEHLERCODE_ROT                                  | Typ: FB_BLINKSEQUENZ
Name: LEUCHTMELDER.L_DRIVE_LEFT                                    | Typ: BOOL
Name: LEUCHTMELDER.L_DRIVE_RIGHT                                   | Typ: BOOL
Name: LEUCHTMELDER.L_DRIVE_STRAIGHT                                | Typ: BOOL
Name: LEUCHTMELDER.L_RGB                                           | Typ: BYTE
Name: LEUCHTMELDER.L_RGB_OVERRIDE                                  | Typ: BOOL
Name: LEUCHTMELDER.L_TESTRGB                                       | Typ: BOOL
Name: LEUCHTMELDER.TP_F_FRG_PULS                                   | Typ: TP
Name: LEUCHTMELDER.TP_LM_PULS                                      | Typ: TP
Name: LEUCHTMELDER.TP_PARKMODUS_ENDE                               | Typ: TP
Name: LEUCHTMELDER.TP_PAUSE_F_FRG                                  | Typ: TP
Name: LEUCHTMELDER.TP_PAUSE_LM                                     | Typ: TP
Name: MAIN.COM1_CONTROL                                            | Typ: SERIALLINECONTROL
Name: MAIN.COM1_CONTROLERROR                                       | Typ: BOOL
Name: MAIN.COM1_CONTROLERRORID                                     | Typ: COMERROR_T
Name: MAIN.FBWRITEPERSISTENTDATA                                   | Typ: FB_WRITEPERSISTENTDATA
Name: MAIN.INIT                                                    | Typ: BOOL
Name: MAIN_3D_KAMERA.A_ALIVE_KAMERA                                | Typ: BOOL
Name: MAIN_3D_KAMERA.A_FEHLER_WATCHDOG_KAMERA                      | Typ: BOOL
Name: MAIN_3D_KAMERA.COUNT_TIMEOUT_KAMERA                          | Typ: UINT16
Name: MAIN_3D_KAMERA.FP_TRIGGER_KAMERA                             | Typ: R_TRIG
Name: MAIN_3D_KAMERA.K_KAMERA                                      | Typ: INT16
Name: MAIN_3D_KAMERA.L_IN_HEARTBEAT_KAMERA                         | Typ: BOOL
Name: MAIN_3D_KAMERA.TOF_ABORT_JOB_KAMERA                          | Typ: TOF
Name: MAIN_3D_KAMERA.TON_KOMM_OK_KAMERA                            | Typ: TON
Name: MAIN_3D_KAMERA.TON_WATCHDOG_KAMERA                           | Typ: TON
Name: MAIN_AIC.A_RGB_BLUE                                          | Typ: BOOL
Name: MAIN_AIC.A_RGB_GREEN                                         | Typ: BOOL
Name: MAIN_AIC.A_RGB_RED                                           | Typ: BOOL
Name: MAIN_BK_SERVO.A_ALLE_SERVO_STOPPED                           | Typ: BOOL
Name: MAIN_BK_SERVO.E_POSOFFSET                                    | Typ: ARRAY [0..5] OF LREAL
Name: MAIN_BK_SERVO.I                                              | Typ: INT16
Name: MAIN_BK_SERVO.L_ACT_DIFF_KOPPELN                             | Typ: REAL
Name: MAIN_BK_SERVO.L_ERROR_KOPPELN                                | Typ: ARRAY [0..9] OF BOOL
Name: MAIN_BK_SERVO.L_FIRSTTIMEDONE_KOPPELN                        | Typ: BOOL
Name: MAIN_BK_SERVO.L_MAX_DIFF_KOPPELN                             | Typ: REAL
Name: MAIN_BK_SERVO.L_MIN_DIFF_KOPPELN                             | Typ: REAL
Name: MAIN_BK_SERVO.L_POSSIBLE_KOPPELN                             | Typ: BOOL
Name: MAIN_BK_SERVO.L_STATE_KOPPELN                                | Typ: STRING(80)
Name: MAIN_BK_SERVO.L_STEP_KOPPELN                                 | Typ: INT16
Name: MAIN_BK_SERVO.SERVO_CONTROL                                  | Typ: ARRAY [0..5] OF FB_BK_SERVO_MDP
Name: MAIN_BMS.A_COMM_OK                                           | Typ: BOOL
Name: MAIN_BMS.A_ERROR                                             | Typ: BOOL
Name: MAIN_BMS.A_SHUTDOWN                                          | Typ: BOOL
Name: MAIN_BMS.BACKUP_BMS_DATE_TIME                                | Typ: STRING(80)
Name: MAIN_BMS.BACKUP_CHARGE_INDICATOR                             | Typ: BOOL
Name: MAIN_BMS.BMS_ERRORCODE                                       | Typ: BMS_ERROR
Name: MAIN_BMS.E_SET_SOC                                           | Typ: BOOL
Name: MAIN_BMS.E_SET_TEMP                                          | Typ: BOOL
Name: MAIN_BMS.E_SOC_VALUE                                         | Typ: BYTE
Name: MAIN_BMS.E_TEMP_VALUE                                        | Typ: BYTE
Name: MAIN_BMS.L_MANUELL_LADEN                                     | Typ: BOOL
Name: MAIN_BMS.L_STRING                                            | Typ: STRING(80)
Name: MAIN_BMS.POS                                                 | Typ: INT16
Name: MAIN_BMS.TON_BMS_ERROR_SHUTDOWN                              | Typ: TON
Name: MAIN_BMS.TON_BMS_GENERAL_ERROR                               | Typ: TON
Name: MAIN_BMS.TON_TIMEOUT                                         | Typ: TON
Name: MAIN_CORE.A_ALIVE                                            | Typ: BOOL
Name: MAIN_CORE.A_FEHLER_WATCHDOG                                  | Typ: BOOL
Name: MAIN_CORE.A_FTF_DREHT_ODER_STOPP                             | Typ: BOOL
Name: MAIN_CORE.L_IN_HEARTBEAT                                     | Typ: BOOL
Name: MAIN_CORE.TON_LIMITACTIVE_LINKS                              | Typ: TON
Name: MAIN_CORE.TON_LIMITACTIVE_RECHTS                             | Typ: TON
Name: MAIN_CORE.TON_WATCHDOG                                       | Typ: TON
Name: MAIN_ETHERCAT.A_ERROR                                        | Typ: BOOL
Name: MAIN_ETHERCAT.A_ERRORCODE                                    | Typ: UINT16
Name: MAIN_ETHERCAT.A_ETHERCAT_OK                                  | Typ: BOOL
Name: MAIN_ETHERCAT.DEBUG2                                         | Typ: BOOL
Name: MAIN_ETHERCAT.DISABLERESET                                   | Typ: BOOL
Name: MAIN_ETHERCAT.ERRORSLAVESTATE                                | Typ: WORD
Name: MAIN_ETHERCAT.GET_MASTERSTATE                                | Typ: FB_ECGETMASTERSTATE
Name: MAIN_ETHERCAT.GET_SLAVE_STATES                               | Typ: FB_ECGETALLSLAVESTATES
Name: MAIN_ETHERCAT.I                                              | Typ: INT16
Name: MAIN_ETHERCAT.MASTERSTATE                                    | Typ: WORD
Name: MAIN_ETHERCAT.SET_SLAVE_STATE                                | Typ: FB_ECREQSLAVESTATE
Name: MAIN_ETHERCAT.SLAVESNUMBER                                   | Typ: UINT16
Name: MAIN_ETHERCAT.SLAVE_COUNT                                    | Typ: FB_ECGETSLAVECOUNT
Name: MAIN_ETHERCAT.SLAVE_STATE                                    | Typ: ARRAY [1..20] OF ST_ECSLAVESTATE
Name: MAIN_ETHERCAT.TOF_ERROR                                      | Typ: TOF
Name: MAIN_ETHERCAT.TON_MASTER_NIO                                 | Typ: TON
Name: MAIN_ETHERCAT.TON_MASTER_RESET                               | Typ: TON
Name: MAIN_ETHERCAT.TON_SLAVE_NIO                                  | Typ: TON
Name: MAIN_LOAD_UNLOAD.L_CONVEYORCOMMAND                           | Typ: CONVEYOR_COMMAND
Name: MAIN_LOAD_UNLOAD.L_FAHRFREIGABE                              | Typ: INT16
Name: MAIN_LOAD_UNLOAD.L_HUB                                       | Typ: INT16
Name: MAIN_LOAD_UNLOAD.L_MOVE                                      | Typ: INT16
Name: MAIN_LOAD_UNLOAD.L_TESTOHNEAIC                               | Typ: BOOL
Name: MAIN_LOGFILES.INST_DELETE                                    | Typ: ARRAY [0..3] OF FB_DELETE_OLD
Name: MAIN_LOGFILES.INST_LOGFILE                                   | Typ: ARRAY [0..3] OF FB_OPEN_WRITE_CLOSE_FILE
Name: MAIN_LOGFILES.L_EL_LOGFILE_INDEX                             | Typ: EL_LOGFILE
Name: MAIN_MACRO_MOVE.FP_ABORT                                     | Typ: R_TRIG
Name: MAIN_MACRO_MOVE.FP_START_ANGULAR                             | Typ: R_TRIG
Name: MAIN_MACRO_MOVE.FP_START_LINEAR                              | Typ: R_TRIG
Name: MAIN_MACRO_MOVE.L_DISTANCE                                   | Typ: LREAL
Name: MAIN_MAPPING_IN_OUT.E_MAPPING_IN                             | Typ: BOOL
Name: MAIN_NC_STEUERUNG.A_BUSY                                     | Typ: ARRAY [0..5] OF BOOL
Name: MAIN_NC_STEUERUNG.A_B_RESET_BUSY                             | Typ: ARRAY [0..5] OF BOOL
Name: MAIN_NC_STEUERUNG.A_ERRPOSDIFFERENZ                          | Typ: ARRAY [0..5] OF BOOL
Name: MAIN_NC_STEUERUNG.A_ERRSLAVE_MISSING                         | Typ: ARRAY [0..5] OF BOOL
Name: MAIN_NC_STEUERUNG.FP_FEHLER_POS_DIFFERENZ                    | Typ: ARRAY [0..5] OF R_TRIG
Name: MAIN_NC_STEUERUNG.I                                          | Typ: INT16
Name: MAIN_NC_STEUERUNG.INST_SERVO_MC_GEARIN                       | Typ: ARRAY [0..5] OF MC_GEARIN
Name: MAIN_NC_STEUERUNG.INST_SERVO_MC_GEAROUT                      | Typ: ARRAY [0..5] OF MC_GEAROUT
Name: MAIN_NC_STEUERUNG.INST_SERVO_MC_MOVE_ABSOLUTE                | Typ: ARRAY [0..5] OF MC_MOVEABSOLUTE
Name: MAIN_NC_STEUERUNG.INST_SERVO_MC_MOVE_ABSOLUTE_2              | Typ: ARRAY [0..5] OF MC_MOVEABSOLUTE
Name: MAIN_NC_STEUERUNG.INST_SERVO_MC_MOVE_JOG                     | Typ: ARRAY [0..5] OF MC_JOG
Name: MAIN_NC_STEUERUNG.INST_SERVO_MC_MOVE_MODULO                  | Typ: ARRAY [0..5] OF MC_MOVEMODULO
Name: MAIN_NC_STEUERUNG.INST_SERVO_MC_MOVE_MODULO_2                | Typ: ARRAY [0..5] OF MC_MOVEMODULO
Name: MAIN_NC_STEUERUNG.INST_SERVO_MC_MOVE_VELOCITY                | Typ: ARRAY [0..5] OF MC_MOVEVELOCITY
Name: MAIN_NC_STEUERUNG.INST_SERVO_MC_POWER                        | Typ: ARRAY [0..5] OF MC_POWER
Name: MAIN_NC_STEUERUNG.INST_SERVO_MC_RESET                        | Typ: ARRAY [0..5] OF MC_RESET
Name: MAIN_NC_STEUERUNG.INST_SERVO_MC_SOERESET                     | Typ: ARRAY [0..5] OF FB_SOERESET
Name: MAIN_NC_STEUERUNG.INST_SERVO_MC_STOP                         | Typ: ARRAY [0..5] OF MC_STOP
Name: MAIN_NC_STEUERUNG.L_B_RESET_FLAGS                            | Typ: BOOL
Name: MAIN_NC_STEUERUNG.L_B_SPERRE_WEIL_SLAVE                      | Typ: ARRAY [0..5] OF BOOL
Name: MAIN_NC_STEUERUNG.L_DEBUG_POS_DIFF_FEHLER_WERTE              | Typ: ARRAY [0..5] OF STRING(80)
Name: MAIN_NC_STEUERUNG.L_ERROR_MC_FEHLERTEXT                      | Typ: ARRAY [0..5] OF STRING(80)
Name: MAIN_NC_STEUERUNG.L_FEHLER_GUELTIG                           | Typ: BOOL
Name: MAIN_NC_STEUERUNG.L_FEHLER_POS_DIFFERENZ                     | Typ: ARRAY [0..5] OF BOOL
Name: MAIN_NC_STEUERUNG.L_POS_1                                    | Typ: ARRAY [0..5] OF LREAL
Name: MAIN_NC_STEUERUNG.L_POS_2                                    | Typ: ARRAY [0..5] OF LREAL
Name: MAIN_NC_STEUERUNG.L_POS_TOLLERANZ                            | Typ: LREAL
Name: MAIN_NC_STEUERUNG.L_ST_EMPTY_INST_MOVE_OPTIONS               | Typ: ARRAY [0..5] OF ST_MOVEOPTIONS
Name: MAIN_NC_STEUERUNG.L_TMP                                      | Typ: LREAL
Name: MAIN_SCANNER.A_KEIN_NOT_HALT_SCANNER                         | Typ: BOOL
Name: MAIN_SCANNER.A_MAX_SPEED                                     | Typ: INT16
Name: MAIN_SCANNER.A_SCANNERHINTENBEREITUNDSICHER                  | Typ: BOOL
Name: MAIN_SCANNER.A_SCANNERLINKSBEREITUNDSICHER                   | Typ: BOOL
Name: MAIN_SCANNER.A_SCANNERRECHTSBEREITUNDSICHER                  | Typ: BOOL
Name: MAIN_SCANNER.A_SCANNERVORNEBEREITUNDSICHER                   | Typ: BOOL
Name: MAIN_SCANNER.A_SCHUTZFELD_1_OK                               | Typ: BOOL
Name: MAIN_SCANNER.A_SCHUTZFELD_2_OK                               | Typ: BOOL
Name: MAIN_SCANNER.A_SCHUTZFELD_3D_STOPP_OK                        | Typ: BOOL
Name: MAIN_SCANNER.A_SCHUTZFELD_3D_WARN_OK                         | Typ: BOOL
Name: MAIN_SCANNER.A_SCHUTZFELD_3_OK                               | Typ: BOOL
Name: MAIN_SCANNER.A_SCHUTZFELD_4_OK                               | Typ: BOOL
Name: MAIN_SCANNER.A_SCHUTZFELD_H_1_OK                             | Typ: BOOL
Name: MAIN_SCANNER.A_SCHUTZFELD_H_2_OK                             | Typ: BOOL
Name: MAIN_SCANNER.A_SCHUTZFELD_H_3_OK                             | Typ: BOOL
Name: MAIN_SCANNER.A_SCHUTZFELD_H_BEREIT                           | Typ: BOOL
Name: MAIN_SCANNER.A_SCHUTZFELD_L_1_OK                             | Typ: BOOL
Name: MAIN_SCANNER.A_SCHUTZFELD_L_2_OK                             | Typ: BOOL
Name: MAIN_SCANNER.A_SCHUTZFELD_L_3_OK                             | Typ: BOOL
Name: MAIN_SCANNER.A_SCHUTZFELD_R_1_OK                             | Typ: BOOL
Name: MAIN_SCANNER.A_SCHUTZFELD_R_2_OK                             | Typ: BOOL
Name: MAIN_SCANNER.A_SCHUTZFELD_R_3_OK                             | Typ: BOOL
Name: MAIN_SCANNER.IBN_3D                                          | Typ: BOOL
Name: MAIN_SCANNER.TOF_SCANNER_OSSD_OK                             | Typ: TOF
Name: MAPPING_3D_KAMERA.E_MAPPING_IN                               | Typ: BOOL
Name: MAPPING_3D_KAMERA.TON_FREIGABE                               | Typ: TON
Name: MAPPING_AIC.E_MAPPING_IN                                     | Typ: BOOL
Name: MAPPING_AIC.TON_FEHLER_HALTEN                                | Typ: TON
Name: MAPPING_AIC.T_FEHLER_HALTEN                                  | Typ: BOOL
Name: MAPPING_CORE.E_MAPPING_IN                                    | Typ: BOOL
Name: MAPPING_COUNTER.E_MAPPING_IN                                 | Typ: BOOL
Name: MAPPING_COUNTER.L_COUNTERDIFFERENCE1                         | Typ: REAL
Name: MAPPING_COUNTER.L_COUNTERDIFFERENCE2                         | Typ: REAL
Name: MAPPING_COUNTER.L_CURRENT_POS1                               | Typ: REAL
Name: MAPPING_COUNTER.L_CURRENT_POS2                               | Typ: REAL
Name: MAPPING_COUNTER.L_LASTCOUNTERVALUE1                          | Typ: UINT16
Name: MAPPING_COUNTER.L_LASTCOUNTERVALUE2                          | Typ: UINT16
Name: MAPPING_IO_KLEMMEN.A_FAHRFREIGABE                            | Typ: BOOL
Name: MAPPING_IO_KLEMMEN.A_FAHRFREIGABE_HUB_INTERN                 | Typ: BOOL
Name: MAPPING_IO_KLEMMEN.A_FAHRFREIGABE_RAEDER_INTERN              | Typ: BOOL
Name: MAPPING_IO_KLEMMEN.A_HAUPTSCHUETZ_EIN                        | Typ: BOOL
Name: MAPPING_IO_KLEMMEN.A_KEIN_NOT_HALT_TASTER_AKTIV              | Typ: BOOL
Name: MAPPING_IO_KLEMMEN.A_NOT_HALT_SICHER                         | Typ: BOOL
Name: MAPPING_IO_KLEMMEN.E_MAPPING_IN                              | Typ: BOOL
Name: MAPPING_IO_KLEMMEN.FP_QUITTIERUNG_EXTERN                     | Typ: R_TRIG
Name: MAPPING_IO_KLEMMEN.HMI_QUIT_NOTAUS                           | Typ: BOOL
Name: MAPPING_IO_KLEMMEN.L_FAHRFREIGABEGLOBAL                      | Typ: BOOL
Name: MAPPING_IO_KLEMMEN.L_FEHLER_SERVOSPANNUNG                    | Typ: BOOL
Name: MAPPING_IO_KLEMMEN.L_QUITTIERUNG                             | Typ: BOOL
Name: MAPPING_IO_KLEMMEN.L_QUITTIERUNG_EXTERN                      | Typ: BOOL
Name: MAPPING_IO_KLEMMEN.L_START_ERSTE_QUITTIERUNG                 | Typ: BOOL
Name: MAPPING_IO_KLEMMEN.L_START_ZWEITE_QUITTIERUNG                | Typ: BOOL
Name: MAPPING_IO_KLEMMEN.TOF_ERSTE_QUITTIERUNG                     | Typ: TOF
Name: MAPPING_IO_KLEMMEN.TOF_TIMEOUT_QUITTIERUNG                   | Typ: TOF
Name: MAPPING_IO_KLEMMEN.TON_MOTOR_RESET                           | Typ: TON
Name: MAPPING_IO_KLEMMEN.TON_RUECKWAERTS                           | Typ: TON
Name: MAPPING_IO_KLEMMEN.TON_TIMEOUT_POWERON                       | Typ: TON
Name: MAPPING_IO_KLEMMEN.TON_WIEDERANLAUF_HUB                      | Typ: TON
Name: MAPPING_IO_KLEMMEN.TON_WIEDERANLAUF_RAEDER                   | Typ: TON
Name: MAPPING_IO_KLEMMEN.TP_HUPE                                   | Typ: TP
Name: MAPPING_IO_KLEMMEN.TP_HUPE_KOLLISION                         | Typ: TP
Name: MAPPING_IO_KLEMMEN.TP_HUPE_PAUSE                             | Typ: TP
Name: MAPPING_IO_KLEMMEN.TP_MOTOR_RESET                            | Typ: TP
Name: MAPPING_IO_KLEMMEN.TP_QUITTIERUNG_EXTERN                     | Typ: TP
Name: MAPPING_IO_KLEMMEN.TP_QUITTIERUNG_POWERON                    | Typ: TP
Name: MAPPING_IO_KLEMMEN.TP_WAIT_MOTOR_RESTART                     | Typ: TP
Name: MAPPING_ROLLERDRIVE.E_MAPPING_IN                             | Typ: BOOL
Name: MAPPING_SERVOS.E_MAPPING_IN                                  | Typ: BOOL
Name: MAPPING_SERVOS.I                                             | Typ: INT16
Name: MAPPING_SERVOS.L_FREIGABEFAHRTAGV                            | Typ: BOOL
Name: MAPPING_SERVOS.TON_DISABLED                                  | Typ: ARRAY [0..5] OF TON
Name: PRG_ADD_HISTORY_BUFFER_ENTRY.EA_ST_HISTORY_BUFFER            | Typ: ARRAY [0..25] OF ST_TRACKING_HISTORY_BUFFER_DATA (VAR_IN_OUT)
Name: PRG_ADD_HISTORY_BUFFER_ENTRY.E_ST_ENTRY                      | Typ: ST_TRACKING_HISTORY_BUFFER_DATA
Name: PRG_ADD_HISTORY_BUFFER_ENTRY.K                               | Typ: INT16
Name: PRG_BMS_COMM.BCLEARBUFFER                                    | Typ: BOOL
Name: PRG_BMS_COMM.BERROR                                          | Typ: BOOL
Name: PRG_BMS_COMM.BNEWDATA                                        | Typ: BOOL
Name: PRG_BMS_COMM.CRC                                             | Typ: BYTE
Name: PRG_BMS_COMM.E_SSEND                                         | Typ: STRING(255)
Name: PRG_BMS_COMM.FBCLEARBUFFER                                   | Typ: CLEARCOMBUFFER
Name: PRG_BMS_COMM.I                                               | Typ: UDINT
Name: PRG_BMS_COMM.LOCAL_POSITION                                  | Typ: INT16
Name: PRG_BMS_COMM.L_RECEIVE_BYTE_INDEX                            | Typ: INT16
Name: PRG_BMS_COMM.L_SSEND                                         | Typ: STRING(255)
Name: PRG_BMS_COMM.L_TRIGGERSEND                                   | Typ: BOOL
Name: PRG_BMS_COMM.NERRORID                                        | Typ: UDINT
Name: PRG_BMS_COMM.RECEIVE                                         | Typ: RECEIVEDATA
Name: PRG_BMS_COMM.RECEIVEBUSY                                     | Typ: BOOL
Name: PRG_BMS_COMM.RECEIVECOUNTER                                  | Typ: UDINT
Name: PRG_BMS_COMM.RECEIVECOUNTER2                                 | Typ: UDINT
Name: PRG_BMS_COMM.RECEIVEERROR                                    | Typ: BOOL
Name: PRG_BMS_COMM.RECEIVEERRORID                                  | Typ: COMERROR_T
Name: PRG_BMS_COMM.RECEIVETIMEOUT                                  | Typ: BOOL
Name: PRG_BMS_COMM.RS232_CONFIG                                    | Typ: ST_RS232_CONFIG (VAR_IN_OUT)
Name: PRG_BMS_COMM.RXDATA                                          | Typ: ARRAY [0..255] OF BYTE
Name: PRG_BMS_COMM.RXSTRING                                        | Typ: STRING(255)
Name: PRG_BMS_COMM.RX_BUFFER                                       | Typ: COMBUFFER (VAR_IN_OUT)
Name: PRG_BMS_COMM.SEND                                            | Typ: SENDSTRING255
